SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
532090,VANDANA     ,XT,Q,0.34,0.34,0.34,0.34,0.34,0.33,5,107500,36550.00,,INE219M01021,30-Oct-20,,
532092,SAGARPROD   ,X ,Q,10.16,10.16,10.16,10.16,10.16,9.68,22,54854,557316.00,,INE807D01030,30-Oct-20,,
532113,BRIJLAXMI LE,X ,Q,1.83,1.83,1.83,1.83,1.83,1.80,2,406,742.00,,INE957E01031,30-Oct-20,,
532123,BSE  INFRA  ,B ,Q,1.24,1.24,1.24,1.24,1.24,1.30,8,6680,8283.00,,INE395A01016,30-Oct-20,,
532124,RELIAB VEN  ,X ,Q,7.88,8.99,7.88,8.79,8.99,8.75,11,694,5992.00,,INE419H01019,30-Oct-20,,
532129,HEXAWARE TEC,A ,Q,470.10,471.30,470.10,470.75,470.75,470.80,126,21204,9980395.00,,INE093A01033,30-Oct-20,,
532134,BANKBARODA  ,A ,Q,43.30,43.40,41.40,41.65,41.65,42.90,5477,2828025,118967781.00,,INE028A01039,30-Oct-20,,
532140,MOHITE      ,X ,Q,7.15,7.18,7.15,7.18,7.18,7.50,4,1410,10081.00,,INE154B01015,30-Oct-20,,
532141,ANDHRA CEMEN,B ,Q,4.92,4.99,4.76,4.80,4.78,4.85,62,21720,105963.00,,INE666E01012,30-Oct-20,,
532143,SKM EGG PROD,B ,Q,41.00,41.40,40.15,40.80,40.50,40.35,76,4970,200628.00,,INE411D01015,30-Oct-20,,
532144,WELCORP     ,A ,Q,114.80,114.80,105.25,107.50,107.50,113.80,1312,90459,9813676.00,,INE191B01025,30-Oct-20,,
532149,BNK OF INDIA,A ,Q,39.30,39.45,38.20,38.60,38.60,39.00,787,112777,4393426.00,,INE084A01016,30-Oct-20,,
532150,INDRAPRAST  ,B ,Q,49.00,50.10,48.45,49.00,49.30,49.15,166,8390,411261.00,,INE681B01017,30-Oct-20,,
532155,GAIL (I) LTD,A ,Q,84.50,85.05,82.75,84.75,84.75,83.45,2783,529602,44587886.00,,INE129A01019,30-Oct-20,,
532156,VAIBHAVGBL  ,A ,Q,1950.00,2029.10,1906.95,1955.65,1962.00,1856.90,1493,5836,11572024.00,,INE884A01019,30-Oct-20,,
532159,TRESCON     ,X ,Q,80.50,92.00,71.00,83.05,85.00,80.05,169,48670,4009559.00,,INE088D01011,30-Oct-20,,
532160,GUJ.STAT.FIN,T ,Q,1.79,1.79,1.79,1.79,1.79,1.88,5,1000,1790.00,,INE944A01011,30-Oct-20,,
532162,JK PAPER    ,B ,Q,89.00,89.00,86.30,87.90,87.75,89.40,662,39334,3444714.00,,INE789E01012,30-Oct-20,,
532163,SAREGAMA (I),B ,Q,682.00,709.10,652.00,661.55,659.00,681.95,863,6871,4605537.00,,INE979A01017,30-Oct-20,,
532172,ADROITINFO  ,T ,Q,7.39,7.39,7.39,7.39,7.39,7.04,1,200,1478.00,,INE737B01033,30-Oct-20,,
532173,CYBERTECH   ,B ,Q,78.80,78.95,76.15,76.95,76.80,77.65,572,23970,1856361.00,,INE214A01019,30-Oct-20,,
532174,ICICI BANK  ,A ,Q,400.70,402.85,388.10,392.55,392.55,399.90,16379,1062794,419626051.00,,INE090A01021,30-Oct-20,,
532175,CYIENT      ,A ,Q,409.90,409.90,391.15,395.30,395.30,404.50,1745,38917,15536049.00,,INE136B01020,30-Oct-20,,
532178,ENGINRS.(I) ,A ,Q,64.20,65.75,64.20,64.95,64.95,64.25,675,66251,4304120.00,,INE510A01028,30-Oct-20,,
532180,DHANALAK.BNK,B ,Q,11.85,11.95,11.75,11.90,11.89,11.81,123,29236,346349.00,,INE680A01011,30-Oct-20,,
532181,GUJ.MINERAL ,A ,Q,42.50,43.20,42.40,42.60,42.75,42.55,349,39145,1673403.00,,INE131A01031,30-Oct-20,,
532183,GAYATRI SUGR,XT,Q,1.38,1.38,1.38,1.38,1.38,1.32,7,2348,3240.00,,INE622E01023,30-Oct-20,,
532187,INDUSIND BNK,A ,Q,592.00,601.95,576.55,585.60,585.60,588.70,18388,745533,439499330.00,,INE095A01012,30-Oct-20,,
532189,INDIA TOURIS,A ,Q,223.70,224.10,221.15,222.55,221.15,221.85,129,697,155377.00,,INE353K01014,30-Oct-20,,
532209,J & K BANK  ,A ,Q,14.76,14.76,14.10,14.13,14.11,14.50,155,45307,645208.00,,INE168A01041,30-Oct-20,,
532210,CITY UNION  ,A ,Q,148.00,151.90,147.00,148.05,149.45,149.00,988,46339,6902786.00,,INE491A01021,30-Oct-20,,
532215,AXIS BANK   ,A ,Q,495.80,501.30,481.80,492.40,492.40,493.70,8551,474719,233849409.00,,INE238A01034,30-Oct-20,,
532216,HB STOCKHOL.,B ,Q,5.40,5.40,5.40,5.40,5.40,5.47,5,542,2926.00,,INE550B01022,30-Oct-20,,
532218,SOUTH IND.BK,A ,Q,6.48,6.53,6.45,6.48,6.48,6.48,67343,1177264,7629701.00,,INE683A01023,30-Oct-20,,
532219,ENERGY DEV. ,B ,Q,5.11,5.20,4.99,5.19,5.20,5.01,8,617,3133.00,,INE306C01019,30-Oct-20,,
532221,SONATA SOFT.,A ,Q,323.00,333.15,315.00,316.75,316.75,327.10,2487,40891,13254317.00,,INE269A01021,30-Oct-20,,
532230,BENGAL TEA &,X ,Q,33.40,34.00,33.40,34.00,34.00,35.15,5,506,16990.00,,INE665D01016,30-Oct-20,,
532234,NAT.ALUM    ,A ,Q,30.40,31.15,29.85,30.45,30.45,30.10,3280,941716,28773617.00,,INE139A01034,30-Oct-20,,
532240,INDIA NIPPON,B ,Q,330.95,332.95,325.00,330.70,332.95,330.25,85,798,262686.00,,INE092B01025,30-Oct-20,,
532256,NALWA SONS  ,B ,Q,750.00,755.05,729.00,753.95,753.95,753.00,128,951,712031.00,,INE023A01030,30-Oct-20,,
532259,APAR INDUS. ,B ,Q,282.90,289.15,282.55,286.45,286.50,286.00,132,644,183924.00,,INE372A01015,30-Oct-20,,
532262,TCI INDUS.  ,XT,Q,428.10,462.00,428.10,462.00,462.00,440.00,2,10,4552.00,,INE920B01019,30-Oct-20,,
532268,ACCELYA     ,B ,Q,879.10,887.70,850.70,866.05,850.70,866.90,119,253,222141.00,,INE793A01012,30-Oct-20,,
532271,CYBERMATE   ,Z ,Q,0.90,0.90,0.83,0.90,0.90,0.87,59,72559,63627.00,,INE215B01022,30-Oct-20,,
532281,HCL TECHNO  ,A ,Q,841.00,859.75,833.15,843.20,843.20,839.85,3575,145329,123032201.00,,INE860A01027,30-Oct-20,,
532282,CASTEXTECH  ,T ,Q,0.38,0.38,0.38,0.38,0.38,0.39,1,800,304.00,,INE068D01021,30-Oct-20,,
532284,TCFC FINANCE,X ,Q,15.50,18.75,15.50,18.75,18.75,17.05,26,1440,24745.00,,INE389D01013,30-Oct-20,,
532285,GEOJITFSL   ,B ,Q,38.00,40.25,38.00,39.45,39.50,37.65,241,23288,920105.00,,INE007B01023,30-Oct-20,,
532286,JINDAL STE  ,A ,Q,191.90,195.30,184.50,191.40,191.40,189.60,10669,927635,176913455.00,,INE749A01030,30-Oct-20,,
532290,BLB LTD.    ,T ,Q,4.90,5.23,4.90,4.93,4.93,5.15,11,1211,5972.00,,INE791A01024,30-Oct-20,,
532296,GLENMARK PHA,A ,Q,466.10,476.35,464.75,475.20,476.00,469.75,1437,52044,24509097.00,,INE935A01035,30-Oct-20,,
532300,WOCKHARDT   ,A ,Q,291.50,293.80,285.15,291.40,290.25,290.75,1441,102636,29573284.00,,INE049B01025,30-Oct-20,,
532301,TATA COFFEE ,A ,Q,101.60,103.45,99.65,101.50,101.95,101.55,1921,87961,8955308.00,,INE493A01027,30-Oct-20,,
532304,KJMCCORP    ,X ,Q,18.44,18.44,18.44,18.44,18.44,17.57,1,1,18.00,,INE602C01011,30-Oct-20,,
532305,IND-SWIFT LA,B ,Q,52.95,53.55,51.35,53.50,53.50,51.00,269,46244,2462439.00,,INE915B01019,30-Oct-20,,
532309,GEPIL       ,A ,Q,230.00,231.45,205.40,205.40,205.40,228.20,10937,110084,23580477.00,,INE878A01011,30-Oct-20,,
532310,SHREE RAMA  ,B ,Q,7.16,7.16,6.70,6.96,6.96,6.90,17,3542,24705.00,,INE879A01019,30-Oct-20,,
532313,MAHINDRALIFE,A ,Q,266.20,278.00,252.00,274.90,274.90,266.45,1323,9517,2537091.00,,INE813A01018,30-Oct-20,,
532321,CADILA HEALT,A ,Q,416.60,419.00,408.80,417.70,417.70,411.20,1767,83357,34620070.00,,INE010B01027,30-Oct-20,,
532323,SHIVA CEMENT,X ,Q,13.70,14.25,13.55,13.72,13.72,13.72,456,254556,3532401.00,,INE555C01029,30-Oct-20,,
532324,CINEVISTA   ,T ,Q,5.86,6.30,5.74,5.99,5.99,6.04,7,547,3199.00,,INE039B01026,30-Oct-20,,
532326,INTENS TECH ,B ,Q,34.05,34.05,33.00,34.00,34.00,33.90,8,87,2918.00,,INE781A01025,30-Oct-20,,
532329,DANLAW TECH.,XT,Q,73.15,80.85,73.15,80.75,80.85,77.00,12,1065,78405.00,,INE310B01013,30-Oct-20,,
532330,BIOPAC INDIA,XT,Q,2.81,2.81,2.81,2.81,2.81,2.81,3,37,103.00,,INE998A01017,30-Oct-20,,
532331,AJANTA PHARM,A ,Q,1638.00,1647.75,1555.55,1574.55,1576.00,1636.00,711,4387,6985308.00,,INE031B01049,30-Oct-20,,
532333,HB PORTFOLIO,X ,Q,14.00,17.65,14.00,16.30,16.30,14.90,29,1207,19132.00,,INE638B01025,30-Oct-20,,
532334,HB ESTATE DE,X ,Q,7.90,8.55,7.90,8.02,8.55,8.15,7,504,4009.00,,INE640B01021,30-Oct-20,,
532339,COMPUCOM SOF,B ,Q,7.28,7.31,7.09,7.26,7.26,7.16,49,8413,60337.00,,INE453B01029,30-Oct-20,,
532340,OMNI AX'S SO,X ,Q,2.50,2.50,2.50,2.50,2.50,2.40,1,50,125.00,,INE369B01019,30-Oct-20,,
532341,IZMO        ,B ,Q,38.95,39.00,37.50,38.00,38.00,38.40,63,3521,134311.00,,INE848A01014,30-Oct-20,,
532343,TVS MOTOR L ,A ,Q,425.00,464.40,425.00,455.25,455.25,422.25,9199,415057,187560176.00,,INE494B01023,30-Oct-20,,
532344,SOFTSOL (I) ,X ,Q,46.20,46.20,46.20,46.20,46.20,46.20,2,2,92.00,,INE002B01016,30-Oct-20,,
532345,GATI LTD.   ,B ,Q,66.20,68.85,64.55,65.60,65.70,66.50,1324,155769,10395581.00,,INE152B01027,30-Oct-20,,
532349,TRANSPORT CO,B ,Q,227.40,229.15,223.05,224.05,224.30,227.05,63,472,106751.00,,INE688A01022,30-Oct-20,,
532350,PADMALAYA TE,Z ,Q,1.52,1.60,1.52,1.52,1.52,1.60,7,840,1280.00,,INE243B01016,30-Oct-20,,
532351,AKSH OPTIFIB,B ,Q,5.40,5.65,5.40,5.63,5.64,5.41,80,41280,230963.00,,INE523B01011,30-Oct-20,,
532356,TRIVENI ENGG,B ,Q,73.60,74.00,70.55,71.70,71.70,73.30,233,15452,1119221.00,,INE256C01024,30-Oct-20,,
532357,MUKTA ARTS  ,B ,Q,24.25,27.00,24.25,25.65,25.65,25.80,27,657,16697.00,,INE374B01019,30-Oct-20,,
532362,NAGPUR POWER,X ,Q,23.30,23.30,22.00,22.00,22.00,22.25,2,20,464.00,,INE099E01016,30-Oct-20,,
532365,DYNACONS SYS,B ,Q,41.10,41.95,40.00,41.05,40.60,41.05,94,5454,222841.00,,INE417B01040,30-Oct-20,,
532366,PNB GILTS   ,B ,Q,38.45,38.80,38.05,38.25,38.05,37.80,57,8105,310471.00,,INE859A01011,30-Oct-20,,
532368,BCG         ,B ,Q,5.06,5.26,5.06,5.17,5.17,5.13,544,214787,1109870.00,,INE425B01027,30-Oct-20,,
532369,RAMCO INDS. ,B ,Q,191.00,191.00,187.85,188.80,189.50,187.00,302,5439,1027320.00,,INE614A01028,30-Oct-20,,
532370,RAMCO  SYSTM,B ,Q,474.90,484.50,466.45,470.60,469.85,476.60,1219,22142,10521647.00,,INE246B01019,30-Oct-20,,
532371,TATA TELESER,B ,Q,7.80,7.82,7.70,7.82,7.82,7.45,1021,2444204,19087221.00,,INE517B01013,30-Oct-20,,
532372,VIRINCHI    ,X ,Q,34.20,34.25,32.60,33.00,33.00,33.65,96,10972,363835.00,,INE539B01017,30-Oct-20,,
532373,WEPSOLN     ,X ,Q,18.40,18.40,18.00,18.00,18.00,18.40,2,6,109.00,,INE434B01029,30-Oct-20,,
532374,STER TECH   ,A ,Q,150.00,150.90,146.50,147.20,146.90,148.15,497,17971,2667814.00,,INE089C01029,30-Oct-20,,
532375,TIPSINDUSTR ,B ,Q,264.85,264.85,253.40,255.20,257.55,258.40,403,3945,1008599.00,,INE716B01011,30-Oct-20,,
532380,BABA ARTS   ,X ,Q,10.38,10.38,9.60,10.33,10.38,9.89,42,3177,32737.00,,INE893A01036,30-Oct-20,,
532382,BALAJI TELE.,B ,Q,63.00,64.00,62.15,62.50,62.50,62.20,94,17209,1084835.00,,INE794B01026,30-Oct-20,,
532384,TYCHE INDS  ,X ,Q,242.05,250.90,233.00,243.40,243.40,240.80,287,13223,3225878.00,,INE443B01012,30-Oct-20,,
532386,CALIFORN.SOF,T ,Q,9.57,9.57,9.57,9.57,9.57,10.07,6,2314,22144.00,,INE526B01014,30-Oct-20,,
532387,PRITISHN COM,B ,Q,11.77,12.82,11.75,12.43,12.43,11.90,9,420,5006.00,,INE392B01011,30-Oct-20,,
532388,INDIAN OVER.,A ,Q,9.30,9.35,9.10,9.17,9.17,9.27,351,93737,862894.00,,INE565A01014,30-Oct-20,,
532390,TAJ GVK HOTL,B ,Q,128.70,129.30,126.05,126.75,127.15,128.00,305,5612,712704.00,,INE586B01026,30-Oct-20,,
532391,OPTO CIRCUIT,B ,Q,6.70,7.00,6.50,7.00,7.00,6.67,1157,1232215,8527113.00,,INE808B01016,30-Oct-20,,
532392,CREATIVE EYE,T ,Q,2.85,2.86,2.85,2.86,2.86,3.00,2,2,5.00,,INE230B01021,30-Oct-20,,
532395,AXISCADES   ,B ,Q,42.85,43.85,42.55,43.20,43.55,42.15,90,3837,165991.00,,INE555B01013,30-Oct-20,,
532397,KONNDOR     ,XT,Q,1.52,1.52,1.52,1.52,1.52,1.52,1,600,912.00,,INE971A01014,30-Oct-20,,
532400,BSOFT       ,A ,Q,179.00,186.00,175.35,178.90,180.00,174.90,3624,115211,20855798.00,,INE836A01035,30-Oct-20,,
532404,SAVEN TECHNO,X ,Q,34.40,34.40,34.35,34.40,34.40,32.77,192,86116,2961665.00,,INE856B01023,30-Oct-20,,
532406,AVANTEL LTD ,X ,Q,369.00,369.00,355.00,358.55,361.00,361.30,159,3197,1151295.00,,INE005B01019,30-Oct-20,,
532407,MOSCHIP     ,X ,Q,11.55,11.68,11.25,11.26,11.25,11.35,56,24263,273883.00,,INE935B01025,30-Oct-20,,
532408,MEGASOFT LTD,T ,Q,7.95,7.95,7.67,7.90,7.90,7.75,3,79,624.00,,INE933B01012,30-Oct-20,,
532410,TRANSCORP IN,X ,Q,8.85,9.40,8.10,9.07,9.37,8.83,18,1180,10605.00,,INE330E01023,30-Oct-20,,
532413,CEREBRA INTE,B ,Q,28.75,28.75,28.00,28.30,28.05,28.05,64,23746,668072.00,,INE345B01019,30-Oct-20,,
532416,MID-DAY MULT,B ,Q,4.12,4.39,4.12,4.12,4.12,4.33,27,2690,11143.00,,INE747B01016,30-Oct-20,,
532424,GODREJ CONS ,A ,Q,685.10,686.00,661.40,664.50,664.50,685.10,2849,89895,60065399.00,,INE102D01028,30-Oct-20,,
532430,BF UTILI    ,B ,Q,244.95,244.95,238.35,239.35,240.25,239.40,444,8824,2117891.00,,INE243D01012,30-Oct-20,,
532432,UNITD SPR   ,B ,Q,506.65,510.70,501.25,504.00,504.00,504.60,946,17085,8629817.00,,INE854D01024,30-Oct-20,,
532435,SANINFRA    ,XT,Q,72.90,75.50,72.90,74.50,74.50,74.35,65,3640,271314.00,,INE799C01023,30-Oct-20,,
532439,OLECTRA     ,B ,Q,60.00,60.00,58.50,58.95,59.15,58.25,108,6210,366123.00,,INE260D01016,30-Oct-20,,
532440,MPS LTD     ,B ,Q,352.00,371.70,352.00,363.65,363.50,358.00,252,2131,777227.00,,INE943D01017,30-Oct-20,,
532443,CERA SANITAR,A ,Q,2667.70,2667.70,2645.95,2646.85,2646.85,2654.70,19,130,344234.00,,INE739E01017,30-Oct-20,,
532444,T. SPIRITUAL,XT,Q,0.22,0.24,0.22,0.22,0.22,0.23,3,8700,1914.00,,INE541C01037,30-Oct-20,,
532454,BHARTI ARTL ,A ,Q,453.30,453.30,430.70,433.60,433.60,450.80,20154,1134694,497638930.00,,INE397D01024,30-Oct-20,,
532455,SHALIMAR WIR,X ,Q,3.81,3.81,3.32,3.41,3.41,3.58,6,231,785.00,,INE655D01025,30-Oct-20,,
532456,COMPUAGE INF,B ,Q,13.35,13.65,13.05,13.50,13.50,13.35,88,27165,362543.00,,INE070C01037,30-Oct-20,,
532457,GULSHAN POLY,B ,Q,65.05,65.05,64.05,64.30,64.30,64.50,182,2910,186888.00,,INE255D01024,30-Oct-20,,
532459,FAZE3AUTO   ,X ,Q,54.05,54.05,52.15,53.85,52.30,51.50,95,8627,463125.00,,INE207D01017,30-Oct-20,,
532460,PONNI SUG(ER,B ,Q,152.65,154.00,151.15,152.10,152.10,152.65,176,3676,559718.00,,INE838E01017,30-Oct-20,,
532461,PUNJAB NATIO,A ,Q,26.70,27.20,26.50,26.75,26.75,26.60,4624,1123485,30119077.00,,INE160A01022,30-Oct-20,,
532466,ORACLE FIN  ,A ,Q,3101.00,3157.00,3090.10,3143.95,3157.00,3103.30,592,2119,6624455.00,,INE881D01027,30-Oct-20,,
532467,HAZ MUL PRO ,XT,Q,0.76,0.76,0.76,0.76,0.76,0.80,3,2649,2013.00,,INE550F01023,30-Oct-20,,
532468,KAMAHOLDING ,B ,Q,4995.00,4995.00,4820.00,4820.00,4820.00,4820.00,8,69,338974.00,,INE411F01010,30-Oct-20,,
532475,APTECH LTD  ,B ,Q,114.00,117.50,112.40,115.00,114.95,113.10,436,12504,1432294.00,,INE266F01018,30-Oct-20,,
532477,UNION BANK L,A ,Q,23.60,24.20,23.55,24.05,24.05,23.60,557,121030,2883540.00,,INE692A01016,30-Oct-20,,
532478,UNITED BREWA,A ,Q,915.00,931.05,906.35,925.50,924.00,908.55,1545,54560,50117641.00,,INE686F01025,30-Oct-20,,
532479,ISMT LTD    ,T ,Q,6.99,7.30,6.99,6.99,6.99,7.35,43,156132,1092219.00,,INE732F01019,30-Oct-20,,
532481,NOIDA-TOLL B,T ,Q,7.82,7.82,7.82,7.82,7.82,7.45,60,105164,822382.00,,INE781B01015,30-Oct-20,,
532482,GRANULES (I),A ,Q,384.80,386.00,379.05,383.95,381.85,382.90,2637,80907,30982130.00,,INE101D01020,30-Oct-20,,
532483,CANARA BANK ,A ,Q,87.45,87.90,84.90,86.20,86.20,85.60,2319,416775,36049658.00,,INE476A01014,30-Oct-20,,
532485,BALMER LA.IN,B ,Q,338.65,339.45,335.00,336.00,336.00,337.40,104,2417,813176.00,,INE525F01017,30-Oct-20,,
532486,POKARNA LTD ,B ,Q,135.80,138.40,135.05,138.40,138.40,134.20,64,461,62845.00,,INE637C01025,30-Oct-20,,
532488,DIVI'S LAB. ,A ,Q,3108.15,3158.80,3054.90,3140.35,3140.35,3107.90,2904,44596,138942218.00,,INE361B01024,30-Oct-20,,
532493,ASTRA MICRO ,B ,Q,106.20,107.70,106.20,107.25,107.00,106.15,141,3061,327641.00,,INE386C01029,30-Oct-20,,
532497,RADICOKHAIT ,A ,Q,459.00,459.00,431.00,437.00,438.40,446.60,822,10459,4603787.00,,INE944F01028,30-Oct-20,,
532498,SHRMCITYUN  ,A ,Q,813.45,813.45,795.00,797.30,795.00,788.45,38,142,113707.00,,INE722A01011,30-Oct-20,,
532500,MARUTISUZUK ,A ,Q,7057.00,7106.50,6882.90,6956.20,6940.00,7114.00,5615,37995,265037037.00,,INE585B01010,30-Oct-20,,
532503,RAJAPAMILLS ,X ,Q,597.00,598.00,580.00,591.10,595.40,594.05,83,2284,1352244.00,,INE296E01026,30-Oct-20,,
532504,NAVIN FLUORI,A ,Q,2287.90,2339.00,2227.35,2241.35,2241.35,2278.00,3126,19389,44269806.00,,INE048G01026,30-Oct-20,,
532505,UCOBANK     ,A ,Q,11.70,11.85,11.55,11.61,11.61,11.67,411,158161,1851511.00,,INE691A01018,30-Oct-20,,
532507,BAG FIL MED ,B ,Q,2.43,2.52,2.35,2.49,2.41,2.43,42,28826,70439.00,,INE116D01028,30-Oct-20,,
532508,JSL         ,A ,Q,61.85,63.15,61.00,62.55,62.55,61.80,1727,148393,9193167.00,,INE220G01021,30-Oct-20,,
532509,SUPRAJIT ENG,A ,Q,178.40,184.30,176.25,178.75,177.30,178.60,580,8113,1460742.00,,INE399C01030,30-Oct-20,,
532513,TVSELE      ,B ,Q,92.55,93.55,90.75,91.05,90.75,91.80,157,2359,215839.00,,INE236G01019,30-Oct-20,,
532514,INDRA GAS   ,A ,Q,409.00,411.75,401.15,402.35,402.00,406.90,1021,37182,15066981.00,,INE203G01027,30-Oct-20,,
532515,TV TODAY    ,A ,Q,195.00,205.65,195.00,202.55,200.00,205.20,135,1296,264196.00,,INE038F01029,30-Oct-20,,
532522,PETRONET LNG,A ,Q,229.95,236.30,229.95,231.15,231.25,230.45,1977,102111,23783596.00,,INE347G01014,30-Oct-20,,
532523,BIOCON LTD. ,A ,Q,403.90,408.35,398.20,403.60,403.60,403.90,3174,256228,103877821.00,,INE376G01013,30-Oct-20,,
532524,PTC INDIA   ,A ,Q,47.15,48.00,46.85,47.00,47.15,47.10,354,56976,2700363.00,,INE877F01012,30-Oct-20,,
532525,BANK MAHA   ,A ,Q,11.11,11.11,10.86,11.05,11.05,11.06,374,85789,946654.00,,INE457A01014,30-Oct-20,,
532527,RK FORGINGS ,B ,Q,380.40,380.45,365.25,374.30,376.10,379.10,248,6766,2526166.00,,INE399G01015,30-Oct-20,,
532528,DATAM GLOB  ,B ,Q,71.00,74.75,70.55,72.60,71.80,69.85,363,9298,670628.00,,INE365B01017,30-Oct-20,,
532529,NDTV        ,B ,Q,29.40,29.95,28.50,29.05,29.05,28.85,96,2083,60826.00,,INE155G01029,30-Oct-20,,
532531,STAR        ,A ,Q,690.00,702.80,658.25,689.60,689.60,672.50,3571,92354,62833970.00,,INE939A01011,30-Oct-20,,
532532,JAIPRA      ,B ,Q,3.96,3.98,3.81,3.86,3.86,3.88,4474,735176,2858928.00,,INE455F01025,30-Oct-20,,
532538,ULTRATECH CM,A ,Q,4569.95,4670.00,4544.10,4573.85,4550.00,4575.25,3984,26610,122980761.00,,INE481G01011,30-Oct-20,,
532539,MINDA IND   ,A ,Q,320.00,321.60,318.55,319.55,319.55,319.30,413,2711,866959.00,,INE405E01023,30-Oct-20,,
532540,TCS LTD.    ,A ,Q,2639.00,2673.95,2621.65,2664.85,2664.85,2633.70,6767,77960,207008206.00,,INE467B01029,30-Oct-20,,
532541,COFORGE     ,A ,Q,2214.00,2278.00,2167.60,2205.15,2205.15,2202.95,3176,29433,65420566.00,,INE591G01017,30-Oct-20,,
532543,GULFPETRO   ,B ,Q,35.00,35.70,33.80,34.15,34.10,34.35,133,9974,345304.00,,INE586G01017,30-Oct-20,,
532548,CENTURYPLY  ,A ,Q,171.60,177.30,170.50,172.75,172.75,174.85,304,4240,740657.00,,INE348B01021,30-Oct-20,,
532553,WELENT      ,B ,Q,77.00,77.75,74.55,75.05,75.40,77.50,292,13148,990331.00,,INE625G01013,30-Oct-20,,
532555,NTPC LTD    ,A ,Q,86.95,88.80,86.30,87.60,88.30,86.45,2902,812412,71103919.00,,INE733E01010,30-Oct-20,,
532604,SALSTEEL    ,B ,Q,2.50,2.75,2.50,2.55,2.54,2.66,23,4229,11164.00,,INE658G01014,30-Oct-20,,
532605,JBM AUTO    ,B ,Q,235.35,247.00,235.35,240.25,240.00,242.60,325,2089,506762.00,,INE927D01028,30-Oct-20,,
532610,DWAR SUGAR  ,B ,Q,28.20,29.25,27.95,28.10,28.00,28.85,146,27020,765405.00,,INE366A01041,30-Oct-20,,
532612,INDOCO REM  ,B ,Q,257.45,258.95,254.40,256.10,257.35,255.40,97,1073,274955.00,,INE873D01024,30-Oct-20,,
532613,VIPCLOTHNG  ,B ,Q,9.00,9.35,8.84,8.87,9.01,8.97,22,307,2744.00,,INE450G01024,30-Oct-20,,
532614,IMPEX       ,T ,Q,0.56,0.56,0.56,0.56,0.56,0.54,1,1000,560.00,,INE691G01015,30-Oct-20,,
532616,XCHANGING   ,B ,Q,71.10,72.50,70.15,71.75,72.50,69.65,591,5095,362687.00,,INE692G01013,30-Oct-20,,
532617,JETAIRWAYS  ,Z ,Q,65.20,65.20,65.20,65.20,65.20,62.10,112,21525,1403430.00,,INE802G01018,30-Oct-20,,
532621,MORARJETEX  ,B ,Q,8.50,9.14,8.42,9.14,9.14,8.78,6,1200,10825.00,,INE161G01027,30-Oct-20,,
532622,GATEWAY DIST,A ,Q,90.90,92.35,88.90,91.35,92.35,90.30,332,3716,337652.00,,INE852F01015,30-Oct-20,,
532624,JINDALPH    ,B ,Q,12.00,12.00,12.00,12.00,12.00,11.75,5,74,888.00,,INE796G01012,30-Oct-20,,
532626,PONDY OXIDES,X ,Q,238.00,238.00,227.70,230.85,230.95,236.15,113,4265,996910.00,,INE063E01046,30-Oct-20,,
532627,JPPOWER     ,B ,Q,2.33,2.34,2.24,2.28,2.28,2.30,9464,1804537,4123853.00,,INE351F01018,30-Oct-20,,
532628,3I INFOTECH ,B ,Q,2.98,3.02,2.95,2.97,2.97,2.98,1048,959218,2860088.00,,INE748C01020,30-Oct-20,,
532629,MCNALLYB    ,T ,Q,4.65,4.69,4.51,4.65,4.65,4.69,16,6652,30971.00,,INE748A01016,30-Oct-20,,
532630,GOKALDAS    ,B ,Q,72.95,73.75,70.25,71.15,71.00,72.40,337,13221,952187.00,,INE887G01027,30-Oct-20,,
532633,ALLSEC TECH ,B ,Q,257.00,257.00,250.00,250.00,250.00,252.10,7,139,35521.00,,INE835G01018,30-Oct-20,,
532636,IIFL        ,A ,Q,77.50,77.50,74.00,74.75,74.40,75.10,106,7616,572187.00,,INE530B01024,30-Oct-20,,
532637,MAN DRUGORG ,B ,Q,145.50,150.15,143.10,150.15,150.15,143.00,330,14271,2102463.00,,INE584F01014,30-Oct-20,,
532638,SHOPPER STOP,A ,Q,171.90,176.05,171.10,172.15,173.05,173.45,403,6300,1089286.00,,INE498B01024,30-Oct-20,,
532641,NDL         ,T ,Q,19.90,19.90,19.20,19.25,19.25,19.05,7,748,14505.00,,INE875G01030,30-Oct-20,,
532642,JSWHL       ,B ,Q,2400.05,2432.55,2400.05,2432.55,2432.55,2429.20,8,17,40922.00,,INE824G01012,30-Oct-20,,
532644,JK CEMENT   ,A ,Q,1865.25,1890.70,1820.40,1849.90,1834.85,1895.45,617,2951,5450756.00,,INE823G01014,30-Oct-20,,
532645,BEEYU OVERSE,X ,Q,0.36,0.36,0.36,0.36,0.36,0.35,7,11156,4016.00,,INE052B01011,30-Oct-20,,
532648,YES BANK    ,A ,Q,12.40,12.60,12.31,12.42,12.42,12.39,25991,9443781,117570031.00,,INE528G01035,30-Oct-20,,
532649,NECTAR LIFE ,B ,Q,19.75,20.80,19.25,19.45,19.45,19.65,503,102738,2053984.00,,INE023H01027,30-Oct-20,,
